Instance,Income
153463,6776.587736
153464,108586.9592
153465,55734.60613
153466,52131.78527
153467,191850.9281
153468,30918.52769
153469,247081.8427
153470,42227.2449
153471,10790.30914
153472,84006.43534
153473,351960.7082
153474,39708.67977
153475,275896.3869
153476,38009.32262
153477,324395.3859
153478,30230.34555
153479,318208.0619
153480,38075.54355
153481,22868.65377
153482,20166.90352
153483,80678.09317
153484,46729.37714
153485,7346.560692
153486,13458.6024
153487,17233.38903
153488,58937.48526
153489,54556.90164
153490,78944.23579
153491,15321.1553
153492,55808.42552
153493,55707.74079
153494,57157.47402
153495,39471.56845
153496,10302.64004
153497,92894.92198
153498,192870.1803
153499,29679.92999
153500,82909.30616
153501,18875.77166
153502,51121.58967
153503,59004.20663
153504,103194.6027
153505,126435.6863
153506,302585.3148
153507,237060.1327
153508,202604.4647
153509,107324.612
153510,107324.612
153511,174829.3376
153512,107324.612
153513,340433.9511
153514,304469.664
153515,11346.31557
153516,102015.0357
153517,24074.06839
153518,158759.1744
153519,364378.0859
153520,35521.91612
153521,43171.92272
153522,39705.84563
153523,21663.573
153524,57468.92776
153525,124908.3935
153526,42595.44368
153527,50520.99821
153528,325656.4722
153529,31563.77232
153530,50634.34128
153531,197872.0797
153532,23627.77436
153533,101226.4532
153534,20746.31121
153535,112585.1471
153536,658779.0672
153537,54548.05584
153538,286338.7153
153539,41033.233
153540,55137.60098
153541,61000.47203
153542,14120.94768
153543,40470.21762
153544,30241.33899
153545,36305.21186
153546,46683.94237
153547,68529.6227
153548,23546.27537
153549,10315.07622
153550,67279.51171
153551,185291.1411
153552,107986.0453
153553,21329.85013
153554,375466.9177
153555,45338.92791
153556,101547.6882
153557,17016.42615
153558,104165.5789
153559,183912.5582
153560,26504.26074
153561,90460.3917
153562,25909.74356
153563,30309.26033
153564,607113.829
153565,275710.3291
153566,156849.6608
153567,258793.3936
153568,27518.90607
153569,23982.8698
153570,375694.0822
153571,85913.60925
153572,333394.2194
153573,13405.37457
153574,106361.1042
153575,57800.4037
153576,91234.30556
153577,88226.94655
153578,401106.2393
153579,33649.47699
153580,16118.6912
153581,34407.81922
153582,189932.3063
153583,53760.46937
153584,60044.3126
153585,11334.03383
153586,48670.28092
153587,23499.93935
153588,36761.64318
153589,48596.67196
153590,65069.45215
153591,66652.99842
153592,32697.95103
153593,27449.7334
153594,17731.04339
153595,43698.91279
153596,6020.290537
153597,15499.35888
153598,73790.86309
153599,80277.97482
153600,72695.54687
153601,25240.98984
153602,41944.15836
153603,182597.8834
153604,166334.2961
153605,235004.508
153606,33239.87024
153607,71364.39835
153608,449262.6644
153609,119917.6425
153610,99422.74008
153611,46666.89232
153612,234113.6565
153613,123426.8306
153614,202697.1725
153615,22954.80347
153616,68483.58274
153617,10200.66846
153618,565652.8763
153619,156967.804
153620,144248.7927
153621,17159.79109
153622,61284.66247
153623,44583.23549
153624,38347.4363
153625,19484.22493
153626,100495.7176
153627,607849.2937
153628,18001.49805
153629,170119.1023
153630,324323.0136
153631,132599.4429
153632,70688.05732
153633,41288.95158
153634,5570.115952
153635,118202.3796
153636,140577.5294
153637,84467.91639
153638,26077.19904
153639,190263.9946
153640,396288.1191
153641,50458.34835
153642,6163.042592
153643,14396.76517
153644,7880.512681
153645,158677.8162
153646,70601.43528
153647,131153.7361
153648,60963.55642
153649,3204.126459
153650,164674.1279
153651,25048.56454
153652,58145.73457
153653,16367.27102
153654,53914.54299
153655,16001.61122
153656,66661.9245
153657,7875.726478
153658,249023.5281
153659,83290.37097
153660,38665.32451
153661,16538.91384
153662,20318.11221
153663,73098.89561
153664,417825.0632
153665,19562.13061
153666,25203.84352
153667,179776.114
153668,24169.15158
153669,87870.40299
153670,58849.7223
153671,217859.2961
153672,53097.7609
153673,27718.27303
153674,100980.188
153675,203994.8909
153676,100745.5919
153677,107324.612
153678,62516.17377
153679,27069.93662
153680,86461.01931
153681,85495.54941
153682,42613.55165
153683,32904.65071
153684,69824.11182
153685,86692.78446
153686,123687.2722
153687,479974.4136
153688,18832.17124
153689,35041.29403
153690,45103.72376
153691,177935.9468
153692,19555.46799
153693,12615.62451
153694,97951.32207
153695,103310.3492
153696,168827.9672
153697,963.1015053
153698,15465.12914
153699,145083.5819
153700,49779.26974
153701,111479.7652
153702,240828.6302
153703,423824.4833
153704,38904.53755
153705,33131.64518
153706,245716.3792
153707,75119.06883
153708,221696.3998
153709,77010.47575
153710,36573.96589
153711,11898.47362
153712,14225.24498
153713,59357.97588
153714,42801.36153
153715,6218.948284
153716,434201.6778
153717,331623.7124
153718,92420.15777
153719,54246.05675
153720,90719.67786
153721,93033.62807
153722,32540.97018
153723,121523.4953
153724,44568.92439
153725,328864.8127
153726,62835.3764
153727,34379.53866
153728,56272.58278
153729,270678.8732
153730,24359.85105
153731,89443.42872
153732,52889.28852
153733,38616.61476
153734,118127.2678
153735,31476.73858
153736,107324.612
153737,23150.38625
153738,19050.9321
153739,152353.7229
153740,259985.7601
153741,35431.22279
153742,238067.2956
153743,278904.6038
153744,196950.5852
153745,281055.7437
153746,47985.98343
153747,68040.45548
153748,31129.42329
153749,143555.0797
153750,80303.84052
153751,368455.5818
153752,15792.82469
153753,68247.10139
153754,436905.7595
153755,27696.98697
153756,59328.04769
153757,173310.2458
153758,62075.80039
153759,232614.8961
153760,158495.9499
153761,123018.6344
153762,42545.52207
153763,31974.77999
153764,64630.27765
153765,35060.3352
153766,18278.28105
153767,68137.96115
153768,63064.64909
153769,44614.65504
153770,138667.0569
153771,160742.2958
153772,46473.76738
153773,41373.11732
153774,258729.5942
153775,150117.825
153776,60311.2965
153777,203272.328
153778,88699.6005
153779,350785.2467
153780,66963.99298
153781,42116.31516
153782,70597.39277
153783,35590.29178
153784,28763.0903
153785,34364.79592
153786,79971.62614
153787,69448.59379
153788,52206.08868
153789,339313.8581
153790,107324.612
153791,21103.85773
153792,28288.29138
153793,103552.4439
153794,22641.10113
153795,189099.1475
153796,228682.7223
153797,52781.88337
153798,18626.39268
153799,36825.32057
153800,110814.8967
153801,63627.3722
153802,42741.14942
153803,33189.40185
153804,225421.5522
153805,362150.826
153806,228436.2048
153807,163742.0541
153808,24250.18159
153809,54906.76854
153810,29153.35874
153811,29595.50479
153812,83555.60384
153813,107324.612
153814,15216.79909
153815,36820.27544
153816,72866.7725
153817,15730.09857
153818,55537.89007
153819,23295.38141
153820,83229.67389
153821,79285.70901
153822,20891.5514
153823,48090.03822
153824,14328.89166
153825,190550.3626
153826,111971.3429
153827,106467.2848
153828,36851.42804
153829,38306.45276
153830,45472.77769
153831,56611.73354
153832,246425.5111
153833,36733.16884
153834,21021.83478
153835,37929.8451
153836,12128.38096
153837,39988.24328
153838,391866.7848
153839,26195.8036
153840,171370.8379
153841,77561.22446
153842,28508.04172
153843,33281.51917
153844,436963.667
153845,30789.15912
153846,67050.45666
153847,117327.4638
153848,82983.59415
153849,41993.67083
153850,29773.14848
153851,35759.97009
153852,13727.58964
153853,195121.2714
153854,192317.3641
153855,230066.2122
153856,222180.3974
153857,158034.5288
153858,60194.24625
153859,21667.26209
153860,39010.46388
153861,107324.612
153862,39228.68951
153863,367113.1928
153864,60375.83797
153865,36496.3133
153866,36378.13631
153867,124498.0837
153868,57405.41355
153869,180686.6578
153870,191507.2385
153871,49730.59254
153872,26586.34557
153873,128237.9994
153874,123005.5957
153875,49387.23865
153876,60521.4847
153877,41879.39899
153878,71641.36432
153879,42561.33767
153880,101525.0408
153881,86319.80689
153882,20100.7025
153883,96395.87805
153884,19280.66434
153885,105413.7812
153886,24126.61202
153887,24011.17761
153888,71742.83643
153889,48460.99263
153890,114946.8796
153891,425770.7755
153892,269088.3531
153893,22850.93576
153894,61404.30768
153895,33617.89121
153896,55252.33008
153897,118422.6369
153898,90514.19567
153899,99373.8359
153900,35149.93624
153901,22939.06562
153902,99867.43127
153903,48591.25614
153904,27858.15711
153905,154028.5544
153906,67112.93778
153907,26961.55574
153908,20628.75399
153909,189565.1571
153910,16797.7675
153911,36269.31571
153912,165538.846
153913,28418.93037
153914,62681.05067
153915,68187.44418
153916,47407.79731
153917,88267.16085
153918,7681.668901
153919,520288.3191
153920,289641.5858
153921,47979.17681
153922,17874.65685
153923,58530.78711
153924,66460.94471
153925,199350.6791
153926,116809.9549
153927,52829.12698
153928,42871.74587
153929,44996.66914
153930,33365.65112
153931,100634.8031
153932,18108.34473
153933,145091.1451
153934,372879.8691
153935,117452.8536
153936,47921.03199
153937,29314.38222
153938,49222.07562
153939,30224.86339
153940,760888.313
153941,51762.32851
153942,45392.23033
153943,25909.62154
153944,151909.5779
153945,49815.79297
153946,59059.92429
153947,77036.1804
153948,114419.2249
153949,42013.34619
153950,80972.11431
153951,58816.48421
153952,97020.66232
153953,128533.8785
153954,101011.6263
153955,353321.7996
153956,152231.0537
153957,20899.74893
153958,26456.10946
153959,42031.1215
153960,78201.00616
153961,343188.8365
153962,101048.1355
153963,17088.26687
153964,68235.65391
153965,19937.22952
153966,52023.27894
153967,75301.92146
153968,295844.3297
153969,110223.8599
153970,196695.0607
153971,66107.43157
153972,18349.5264
153973,111539.6657
153974,13216.74719
153975,74306.70898
153976,237410.3142
153977,73012.36215
153978,139808.1336
153979,158526.6578
153980,36758.34298
153981,75681.86333
153982,129530.899
153983,257334.1189
153984,165814.299
153985,74074.11873
153986,15406.50338
153987,71493.50596
153988,416908.8975
153989,29012.26318
153990,35005.18937
153991,251252.3393
153992,254157.8203
153993,74812.41341
153994,136971.5611
153995,386782.0845
153996,11568.1082
153997,24020.28798
153998,68906.05677
153999,12833.35031
154000,253247.4639
154001,41026.3578
154002,124513.1275
154003,26296.47688
154004,39494.83317
154005,37179.10705
154006,43150.89128
154007,39287.04048
154008,61627.56324
154009,37539.92567
154010,76362.84028
154011,107324.612
154012,43246.01563
154013,14628.78112
154014,21494.52403
154015,43565.29439
154016,167564.2518
154017,74563.73162
154018,335867.0718
154019,139686.4792
154020,132289.2565
154021,187931.4749
154022,47654.54749
154023,18479.31719
154024,66364.47338
154025,150022.9731
154026,49564.7922
154027,267094.1456
154028,27822.30383
154029,55231.60978
154030,104968.5113
154031,20195.74812
154032,81231.76351
154033,35348.84034
154034,138594.811
154035,36792.15722
154036,22197.1722
154037,214656.053
154038,107324.612
154039,156030.449
154040,31863.38679
154041,41053.37544
154042,275727.7238
154043,89238.29723
154044,363470.7657
154045,27423.16169
154046,51456.94275
154047,47203.53342
154048,111569.3305
154049,78055.83232
154050,24486.63859
154051,239630.0733
154052,35975.91627
154053,24802.79488
154054,62377.60205
154055,147232.4576
154056,32420.74536
154057,7692.949651
154058,76793.03163
154059,46100.96688
154060,83204.1477
154061,45409.80485
154062,32035.39153
154063,43407.50361
154064,10668.06747
154065,172889.1722
154066,44073.52871
154067,501517.8845
154068,44994.83428
154069,200024.6129
154070,17177.04382
154071,28711.38258
154072,28724.28381
154073,29408.68986
154074,101883.5991
154075,125538.2053
154076,57926.09883
154077,6637.420068
154078,33643.56719
154079,53553.52354
154080,147257.9849
154081,34132.03653
154082,371000.3802
154083,262944.5683
154084,31532.12585
154085,25801.35873
154086,40763.20632
154087,7757.504241
154088,122402.5575
154089,243826.734
154090,157253.9926
154091,19313.37518
154092,107324.612
154093,57080.07753
154094,10952.31705
154095,109683.8276
154096,450864.2898
154097,53401.86161
154098,98210.30077
154099,52090.84726
154100,24924.11142
154101,15267.57263
154102,21185.75112
154103,626689.0142
154104,197889.4756
154105,41783.3628
154106,10652.14907
154107,120798.4104
154108,16294.851
154109,113149.0959
154110,217381.0083
154111,340517.2017
154112,349793.1097
154113,147287.5096
154114,65300.62952
154115,25465.74554
154116,31613.85575
154117,16741.3807
154118,366202.927
154119,51148.99135
154120,57956.22608
154121,35643.08988
154122,40330.32634
154123,38727.98057
154124,63291.33957
154125,9726.327688
154126,612426.6673
154127,74624.54379
154128,54948.15961
154129,59516.64273
154130,59366.17556
154131,54795.88786
154132,43219.91855
154133,87145.66609
154134,386228.1473
154135,72517.9236
154136,32298.63193
154137,27826.99755
154138,195329.8154
154139,58968.17998
154140,152828.2467
154141,21843.83301
154142,49852.05815
154143,73283.0604
154144,67339.34287
154145,38707.12778
154146,10362.30871
154147,55768.49221
154148,190527.6077
154149,39351.66432
154150,42409.52703
154151,114051.9896
154152,49150.00354
154153,17797.78898
154154,70700.88243
154155,50707.9863
154156,123777.4542
154157,7157.117241
154158,144503.6935
154159,51432.17206
154160,22680.09755
154161,99617.21617
154162,29984.71317
154163,365558.8976
154164,32553.07596
154165,57319.02552
154166,56720.47042
154167,62983.91383
154168,237583.7419
154169,53990.20235
154170,52220.59523
154171,178203.5813
154172,130912.4164
154173,328679.3631
154174,6361.025742
154175,104050.4214
154176,26746.64284
154177,59349.90529
154178,97257.48015
154179,59046.83598
154180,54732.0336
154181,39273.34413
154182,282215.7187
154183,122247.6367
154184,95858.17981
154185,105667.7584
154186,154801.7881
154187,5098.495882
154188,96687.44551
154189,62579.22562
154190,69286.30771
154191,28659.02283
154192,11143.34066
154193,22476.15636
154194,8803.10901
154195,58567.49198
154196,80176.2673
154197,99695.76157
154198,147418.829
154199,108255.0953
154200,81283.87496
154201,41350.3358
154202,358995.8764
154203,82835.87058
154204,106952.6584
154205,15387.51471
154206,12255.41319
154207,100377.9802
154208,208114.9735
154209,66242.71198
154210,33662.60557
154211,30770.79643
154212,69641.5466
154213,46350.1849
154214,389972.0925
154215,283817.6121
154216,17712.55734
154217,539161.2371
154218,24863.14848
154219,71430.32343
154220,185429.3607
154221,295144.563
154222,26502.20993
154223,365984.5258
154224,195142.3972
154225,43215.67609
154226,70365.72637
154227,172159.0868
154228,676247.761
154229,27278.69592
154230,174786.9715
154231,80187.47704
154232,132026.2408
154233,48658.68032
154234,18382.13651
154235,42374.56425
154236,88158.29189
154237,152648.3946
154238,251544.1186
154239,23346.70543
154240,59335.23937
154241,26710.28122
154242,420461.2901
154243,37192.60729
154244,54964.03915
154245,32059.55279
154246,512948.6695
154247,5833.844906
154248,37546.24937
154249,186629.0312
154250,41251.68639
154251,11262.08364
154252,509784.5315
154253,124504.7739
154254,114378.0942
154255,68557.13141
154256,572269.4442
154257,6324.924481
154258,47009.37818
154259,135126.0025
154260,80938.89073
154261,18454.10238
154262,48913.08021
154263,66029.16757
154264,17121.48228
154265,24521.21854
154266,52294.43839
154267,56232.49816
154268,172784.9335
154269,64627.63925
154270,359278.1949
154271,28234.86183
154272,76118.78545
154273,112485.7174
154274,104215.1159
154275,35174.00728
154276,49498.06614
154277,221052.7827
154278,126904.0566
154279,56251.80335
154280,81678.10299
154281,31854.35351
154282,195154.6734
154283,23810.71921
154284,50542.27241
154285,20651.83436
154286,69477.62576
154287,13306.76165
154288,18688.63603
154289,30996.83355
154290,126413.7609
154291,231023.9318
154292,50653.89309
154293,174903.9018
154294,142442.6858
154295,124939.9492
154296,110074.5366
154297,42737.46534
154298,20187.85795
154299,87059.09109
154300,133979.8537
154301,28326.68409
154302,34921.01345
154303,288989.8532
154304,202521.3247
154305,365737.0975
154306,115317.7578
154307,113750.4169
154308,161093.3367
154309,51394.29906
154310,80473.81067
154311,299052.2839
154312,33584.62595
154313,193712.8708
154314,99182.69243
154315,38249.21316
154316,40678.27632
154317,44926.69265
154318,394051.7801
154319,386520.6512
154320,107324.612
154321,59396.12288
154322,103025.1325
154323,133393.7231
154324,35575.22644
154325,32453.56526
154326,212684.7794
154327,4823.742238
154328,28985.76553
154329,39773.07498
154330,44128.8348
154331,41396.70998
154332,42775.49299
154333,43215.09346
154334,129456.4208
154335,18420.14483
154336,102917.7104
154337,129195.9611
154338,99441.28906
154339,138142.3499
154340,32383.77477
154341,215255.6177
154342,94045.24398
154343,20721.22031
154344,29497.48125
154345,22500.79876
154346,58839.55506
154347,37284.99258
154348,18578.82044
154349,55991.04715
154350,89015.07326
154351,32622.76719
154352,52689.8193
154353,24570.1324
154354,88012.1517
154355,11558.12568
154356,7118.320217
154357,18710.38091
154358,193864.4886
154359,129489.1486
154360,24088.65836
154361,39334.43207
154362,31278.33333
154363,95337.48367
154364,23254.46524
154365,58642.70548
154366,25465.61601
154367,17234.4672
154368,255835.7981
154369,46771.58346
154370,9549.850213
154371,5073.949419
154372,392709.0187
154373,96044.7272
154374,27735.7727
154375,516577.9842
154376,297527.5232
154377,21474.01973
154378,110155.4176
154379,40851.65462
154380,6069.45473
154381,26632.40539
154382,18606.29291
154383,85959.71113
154384,408596.3875
154385,442569.1627
154386,32042.04195
154387,161825.0887
154388,34099.22246
154389,36169.41565
154390,72405.82784
154391,18381.59235
154392,112423.5652
154393,44485.45162
154394,28160.67552
154395,80472.1085
154396,15695.22123
154397,268529.4397
154398,181231.6739
154399,101190.373
154400,407517.9213
154401,299907.0433
154402,72811.8792
154403,267290.3253
154404,122291.6791
154405,44175.66354
154406,13848.14952
154407,107324.612
154408,46077.48728
154409,84651.41202
154410,156486.3246
154411,24545.18538
154412,147618.723
154413,111861.6774
154414,74661.03167
154415,55797.61616
154416,50739.99945
154417,32854.85177
154418,133962.3508
154419,23748.2012
154420,40931.40025
154421,91127.20244
154422,125942.071
154423,13318.78523
154424,277790.7182
154425,42175.26368
154426,32185.64891
154427,36859.94946
154428,119356.0442
154429,89221.90712
154430,137781.7751
154431,61689.83093
154432,38887.86348
154433,35172.59176
154434,52119.82024
154435,18417.00328
154436,123393.8942
154437,273453.1454
154438,117935.8701
154439,107324.612
154440,80550.14155
154441,30533.84944
154442,27531.82947
154443,29121.37867
154444,27967.53117
154445,31333.52718
154446,19292.24551
154447,81506.06707
154448,84688.95743
154449,71132.85338
154450,102028.8
154451,158336.4284
154452,78113.99867
154453,55306.06474
154454,206464.909
154455,537887.9662
154456,36878.3707
154457,42730.77352
154458,55081.0527
154459,36441.48394
154460,28522.9454
154461,167702.6125
154462,25092.68682
154463,70136.77381
154464,40223.51395
154465,39130.37967
154466,55704.71523
154467,79993.95743
154468,67088.48845
154469,54496.01977
154470,40614.19119
154471,459328.1167
154472,88251.34947
154473,41335.22958
154474,165210.3452
154475,69930.69626
154476,164545.7364
154477,21173.48331
154478,94802.748
154479,21914.75239
154480,283310.5214
154481,48426.5547
154482,118694.963
154483,196801.9588
154484,72627.173
154485,124655.7355
154486,19044.89874
154487,778275.2866
154488,136622.6575
154489,172243.2268
154490,50209.12609
154491,89795.48932
154492,20907.58809
154493,71661.11779
154494,25980.96237
154495,68801.15063
154496,393285.6828
154497,17714.64939
154498,7366.960491
154499,81699.07276
154500,272571.5949
154501,158343.6652
154502,95989.75687
154503,53841.07799
154504,136145.5388
154505,32298.77958
154506,251546.5684
154507,43830.58235
154508,66283.90823
154509,90177.68152
154510,106334.9471
154511,69124.9471
154512,54626.16426
154513,40678.78714
154514,26280.44803
154515,224385.484
154516,37737.6777
154517,26022.46361
154518,84322.18068
154519,108323.5088
154520,903526.7371
154521,92823.62289
154522,36251.50934
154523,266709.5507
154524,68820.716
154525,113221.5672
154526,52132.54882
154527,85111.48277
154528,118397.5661
154529,28073.65668
154530,57327.52462
154531,34283.65274
154532,732407.4157
154533,40838.2359
154534,10556.53778
154535,19515.10602
154536,26522.37295
154537,75202.68985
154538,131900.7191
154539,36958.04386
154540,22589.66589
154541,56917.52624
154542,60847.13726
154543,13803.47422
154544,138130.4162
154545,72193.5306
154546,46543.75973
154547,107324.612
154548,17984.95952
154549,60555.46883
154550,77593.38915
154551,48463.18038
154552,36267.6043
154553,250635.2442
154554,119555.0959
154555,51294.93176
154556,228120.7852
154557,170436.5283
154558,33760.00323
154559,120270.1176
154560,94786.19635
154561,79426.75186
154562,170232.7284
154563,29685.16308
154564,353972.6444
154565,33847.42674
154566,30619.64514
154567,151609.274
154568,34961.85789
154569,164846.655
154570,119504.7138
154571,21904.74832
154572,180714.6057
154573,58378.58199
154574,22771.07283
154575,284321.6235
154576,20865.0877
154577,398779.2904
154578,36416.01494
154579,57577.69581
154580,249026.0714
154581,45961.09346
154582,160745.7135
154583,107324.612
154584,29574.35653
154585,181389.4641
154586,23146.00193
154587,97354.6395
154588,13063.16931
154589,28516.50569
154590,52417.11486
154591,30393.01253
154592,47109.41364
154593,28804.33016
154594,42815.95649
154595,168775.9146
154596,67255.08407
154597,12117.0684
154598,141181.4952
154599,21435.47344
154600,109683.4966
154601,94421.30936
154602,90981.02395
154603,168227.0066
154604,131546.1287
154605,193555.0936
154606,57994.61406
154607,123150.8706
154608,338857.9193
154609,59917.04685
154610,255143.5445
154611,147772.2082
154612,23189.18869
154613,8271.227232
154614,35923.4335
154615,145195.5966
154616,102895.0255
154617,13249.79011
154618,19460.84815
154619,15659.21628
154620,18009.92943
154621,29230.82079
154622,86860.02403
154623,45488.63335
154624,88385.22342
154625,152683.5513
154626,175662.4636
154627,38481.44185
154628,283237.9777
154629,26352.46672
154630,136100.0547
154631,10582.34198
154632,34550.49992
154633,30507.77478
154634,133044.4447
154635,32160.88858
154636,47418.08448
154637,139195.0515
154638,8558.767668
154639,161463.3473
154640,57052.62957
154641,54273.59151
154642,16710.08443
154643,36698.12569
154644,51308.88652
154645,35182.31017
154646,20428.74199
154647,98433.8999
154648,1123302.062
154649,46894.45565
154650,529307.4355
154651,177577.1915
154652,71678.36949
154653,89486.80162
154654,26030.42043
154655,334357.3302
154656,100059.1044
154657,165487.5316
154658,31379.99803
154659,19413.17549
154660,86187.79443
154661,79862.18057
154662,59913.7993
154663,28152.07696
154664,46136.96361
154665,4481.838488
154666,15430.84177
154667,12849.52267
154668,18866.19628
154669,55773.66668
154670,13797.43706
154671,167292.4767
154672,127095.8885
154673,91047.7665
154674,411691.8579
154675,61867.08764
154676,38625.55638
154677,22981.7335
154678,78282.85142
154679,32115.45387
154680,17853.05006
154681,228690.2869
154682,96610.74402
154683,73396.18193
154684,18876.7027
154685,274218.3186
154686,294556.1404
154687,121034.1642
154688,28024.67483
154689,49001.71861
154690,30995.86614
154691,37606.08921
154692,18059.91865
154693,108711.1757
154694,58903.05766
154695,118909.135
154696,59954.38661
154697,19078.465
154698,24777.68612
154699,43586.75517
154700,166345.2026
154701,357718.4101
154702,224340.4587
154703,25314.29082
154704,70605.77912
154705,104887.0276
154706,14969.25934
154707,3432.312479
154708,455593.7974
154709,842350.5242
154710,44387.37461
154711,31164.07255
154712,43542.68677
154713,113227.5627
154714,52472.46805
154715,106991.3675
154716,85939.16931
154717,111515.8653
154718,196483.8545
154719,157834.7888
154720,243540.1576
154721,86909.79863
154722,32512.41281
154723,19842.80327
154724,38462.92177
154725,33059.28187
154726,90894.41924
154727,35906.71283
154728,14394.57285
154729,67082.84102
154730,7326.837586
154731,24374.48168
154732,418665.5667
154733,85497.42324
154734,166754.0278
154735,120453.1225
154736,24341.96765
154737,78336.14951
154738,91217.3713
154739,31476.09839
154740,68051.0942
154741,15163.89623
154742,66254.30479
154743,37808.09306
154744,35996.31669
154745,150340.9812
154746,186688.1059
154747,19457.20419
154748,44386.88563
154749,45548.76256
154750,107324.612
154751,215739.6401
154752,223713.8853
154753,47292.78165
154754,57485.84063
154755,22588.39103
154756,340970.5399
154757,61366.10152
154758,13338.27202
154759,192214.8518
154760,64604.10078
154761,87175.29977
154762,261142.377
154763,269111.6023
154764,24919.62631
154765,62877.40979
154766,331281.627
154767,18571.44361
154768,33120.09287
154769,55584.21111
154770,18916.50231
154771,114832.765
154772,51861.19691
154773,166255.5853
154774,27156.90022
154775,237337.5854
154776,24913.19512
154777,105993.4615
154778,123738.3325
154779,31906.42847
154780,89029.09656
154781,23153.26436
154782,185514.1189
154783,33593.41853
154784,33029.49154
154785,77770.30067
154786,37364.4132
154787,411214.3143
154788,163383.17
154789,24861.46342
154790,113215.5415
154791,30052.69818
154792,64311.18828
154793,43423.41547
154794,14102.25936
154795,7069.824964
154796,5993.823442
154797,71381.04931
154798,159612.8344
154799,52666.75947
154800,133510.3137
154801,23952.66794
154802,64242.94714
154803,139079.5613
154804,145998.8636
154805,28430.58195
154806,63239.70912
154807,208459.0571
154808,29439.60169
154809,16968.86177
154810,61258.35415
154811,168739.5482
154812,12789.11367
154813,16246.76522
154814,54871.92976
154815,34241.82914
154816,125502.5068
154817,83226.08679
154818,213983.1917
154819,77742.58996
154820,23940.02422
154821,50994.66073
154822,5864.12157
154823,21693.78345
154824,63568.34684
154825,296478.6558
154826,46996.5598
154827,945199.0754
154828,287344.3359
154829,30303.24906
154830,269502.7621
154831,25554.8843
154832,90952.66293
154833,24634.05843
154834,183311.4608
154835,22235.1611
154836,60432.5593
154837,10023.02095
154838,125585.1617
154839,40110.08076
154840,9296.512436
154841,35782.44883
154842,24910.67488
154843,6060.921994
154844,104278.6961
154845,518530.4558
154846,8128.023918
154847,39654.32339
154848,48760.976
154849,327338.2838
154850,63038.47973
154851,24192.5713
154852,20488.66734
154853,2980.931114
154854,206604.6747
154855,58186.85226
154856,20361.48624
154857,610203.5128
154858,67617.46276
154859,84485.87187
154860,60650.53417
154861,48294.66466
154862,14556.76231
154863,57462.95638
154864,39704.69951
154865,13694.79488
154866,87528.0715
154867,229062.0153
154868,6316.836274
154869,114858.7205
154870,31191.10429
154871,25314.87434
154872,32227.44418
154873,24683.8199
154874,20316.70179
154875,74080.65495
154876,22572.64538
154877,9793.403662
154878,102608.8479
154879,35637.93145
154880,19379.88882
154881,146294.7146
154882,17231.048
154883,223577.9097
154884,76073.17573
154885,126254.974
154886,16825.92016
154887,34808.09547
154888,32134.23695
154889,76633.02719
154890,146037.2283
154891,29651.54858
154892,59386.98229
154893,69874.95215
154894,8829.834109
154895,64581.94717
154896,32684.71592
154897,32812.83056
154898,256842.0955
154899,69293.53266
154900,64693.5047
154901,53475.2117
154902,61610.93244
154903,102098.3189
154904,49799.3824
154905,174873.4407
154906,135385.3004
154907,86523.45062
154908,50510.4726
154909,82199.96384
154910,36498.75203
154911,638379.8999
154912,215460.3403
154913,18975.05285
154914,11471.30336
154915,188233.635
154916,51509.01246
154917,25628.62206
154918,23179.27684
154919,620403.8926
154920,94523.10742
154921,319489.0471
154922,278849.0827
154923,46760.54607
154924,102288.8819
154925,11258.74149
154926,62252.70807
154927,16773.70612
154928,83250.15951
154929,44383.96836
154930,231393.7904
154931,24674.53313
154932,84631.98454
154933,98124.07871
154934,30178.87117
154935,35189.3893
154936,27749.41419
154937,131949.5291
154938,131363.6787
154939,127531.2675
154940,15862.58108
154941,33653.7426
154942,49116.92823
154943,179339.565
154944,66652.78521
154945,58697.68995
154946,65438.75665
154947,397116.0673
154948,214508.1271
154949,50508.08087
154950,72636.52203
154951,50110.36529
154952,63770.23343
154953,254293.8764
154954,258303.7686
154955,46283.89434
154956,16774.48936
154957,108145.148
154958,19545.90459
154959,37205.02769
154960,338059.3012
154961,38608.1288
154962,17603.65002
154963,37647.39344
154964,22136.59359
154965,94831.69735
154966,414129.6698
154967,566606.2844
154968,238641.039
154969,154026.6683
154970,57082.77201
154971,48347.05586
154972,23146.0111
154973,60331.5372
154974,26581.50773
154975,161743.7509
154976,57341.95638
154977,33782.59584
154978,65003.58261
154979,27822.7797
154980,32874.65346
154981,124929.7694
154982,440622.5524
154983,27267.49209
154984,20211.3363
154985,205716.0108
154986,358535.127
154987,174705.0576
154988,479695.8784
154989,127830.8444
154990,135418.1231
154991,82760.86567
154992,97269.84185
154993,49939.10868
154994,91486.10192
154995,42755.90612
154996,125310.3171
154997,209589.756
154998,5088.700118
154999,10218.03952
155000,279095.6099
155001,51388.65692
155002,53706.00412
155003,15416.59679
155004,60542.99824
155005,30130.19911
155006,85829.18466
155007,773515.3711
155008,135522.8705
155009,19788.10012
155010,127190.5912
155011,74342.38292
155012,241674.599
155013,57320.64236
155014,156339.45
155015,30792.59343
155016,12642.66545
155017,135638.0953
155018,80768.52665
155019,30889.15451
155020,13782.27094
155021,11684.82962
155022,44984.92648
155023,12980.61411
155024,24524.51296
